"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NGAJPUS","200412","-141.694","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200413","461.14","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200501","-41.225","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200502","103.738","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200503","14.442","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200504","131.451","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200505","60.083","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200506","57.514","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200507","61.979","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200508","66.272","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200509","59.149","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200510","-37.02","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200511","-113.596","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200512","-126.688","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200513","236.101","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200601","48.638","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200602","-1.606","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200603","80.391","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200604","152.253","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200605","52.653","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200606","41.197","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200607","33.549","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200608","50.867","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200609","-2.213","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200610","-98.818","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200611","-100.857","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200612","-152.624","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200613","103.43","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200701","-128.808","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200702","53.932","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200703","117.57","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200704","41.903","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200705","64.65","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200706","34.567","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200707","4.277","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200708","25.021","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200709","-3.321","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200710","-51.879","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200711","-185.41","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200712","-175.075","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200713","-202.572","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200801","-75.818","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200802","53.57","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200803","58.226","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200804","104.627","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200805","39.428","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200806","42.387","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200807","24.878","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200808","30.228","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200809","15.208","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200810","-51.673","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200811","-106.38","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200812","-132.277","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200813","2.403","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200901","-20.885","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200902","103.958","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200903","59.013","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200904","51.773","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200905","29.91","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200906","-6.991","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200907","16.818","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200908","-1.175","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200909","-4.624","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200910","-91.76","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200911","-66.254","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200912","-173.213","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","200913","-103.43","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201001","-46.217","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201002","8.865","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201003","108.642","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201004","101.633","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201005","18.856","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201006","61.216","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201007","2.437","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201008","15.6","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201009","21.112","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201010","-42.314","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201011","-61.459","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201012","-72.897","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201013","115.474","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201101","-24.37","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201102","20.482","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201103","-4.308","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201104","16.574","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201105","-6.536","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201106","-11.184","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201107","16.744","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201108","7.289","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201109","36.333","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201110","-61.24","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201111","-32.278","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201112","-51.106","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201113","-93.599","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201201","0.783","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201202","12.447","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201203","22.483","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201204","25.381","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201205","14.57","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201206","25.76","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201207","-16.321","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201208","-14.486","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201209","-14.607","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201210","-33.521","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201211","-56.085","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201212","-32.739","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201213","-66.337","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201301","-4.562","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201302","13.831","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201303","6.743","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201304","25.773","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201305","39.351","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201306","40.558","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201307","14.762","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201308","19.274","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201309","-1.099","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201310","-51.249","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201311","-38.344","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201312","-27.239","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201313","37.798","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201401","-23.09","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201402","-29.277","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201403","-29.626","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201404","-14.18","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201405","26.056","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201406","15.917","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201407","-21.791","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201408","-25.567","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201409","-18.067","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201410","-55.033","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201411","-101.64","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201412","-7.194","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201413","-283.492","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201501","-42.28","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201502","-12.465","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201503","-5.961","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201504","1.328","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201505","-7.645","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201506","-21.485","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201507","-18.562","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201508","-6.684","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201509","-11.321","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201510","-46.727","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201511","-51.118","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201512","-44.988","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201513","-267.907","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201601","-39.772","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201602","-16.015","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201603","-33.717","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201604","-25.042","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201605","-21.156","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201606","0.888","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201607","-11.234","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201608","47.777","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201609","25.089","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201610","-32.32","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201611","-47.567","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201612","-63.412","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201613","-216.479","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201701","12.492","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201702","39.432","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201703","-38.67","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201704","-30.49","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201705","-31.692","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201706","-12.82","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201707","-27.012","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201708","-25.815","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201709","-21.526","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201710","-79.393","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201711","-83.661","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201712","-60.486","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201713","-359.643","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201801","-17.537","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201802","16.227","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201803","-20.13","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201804","-24.264","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201805","-20.302","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201806","-20.881","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201807","20.706","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201808","-2.996","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201809","-29.39","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201810","-34.136","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201811","-57.337","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201812","13.649","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201813","-176.39","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201901","13.063","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201902","17.775","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201903","-18.953","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201904","-2.615","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201905","-37.325","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201906","-35.932","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201907","-10.314","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201908","-10.027","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201909","-13.425","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201910","-75.296","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGAJPUS","201911","-135.796","10","Natural Gas Balancing Item","Billion Cubic Feet"
"NGTCPUS","194913","4971.152","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195013","5766.542","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195113","6810.162","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195213","7294.32","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195313","7639.27","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195413","8048.504","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195513","8693.657","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195613","9288.865","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195713","9846.139","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195813","10302.608","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","195913","11321.181","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196013","11966.537","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196113","12489.268","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196213","13266.513","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196313","13970.229","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196413","14813.808","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196513","15279.716","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196613","16452.403","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196713","17388.36","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196813","18632.062","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","196913","20056.24","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197013","21139.386","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197113","21793.454","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197213","22101.451","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197301","2348","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197302","2126","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197303","2015","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197304","1835","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197305","1729","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197306","1534","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197307","1558","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197308","1582","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197309","1527","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197310","1708","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197311","1905","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197312","2182","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197313","22049.363","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197401","2230","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197402","2054","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197403","2003","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197404","1691","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197405","1608","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197406","1439","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197407","1514","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197408","1510","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197409","1537","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197410","1706","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197411","1827","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197412","2104","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197413","21223.133","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197501","2248","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197502","1939","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197503","1903","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197504","1575","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197505","1331","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197506","1257","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197507","1313","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197508","1369","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197509","1370","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197510","1544","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197511","1640","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197512","2049","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197513","19537.593","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197601","2291","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197602","1938","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197603","1721","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197604","1508","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197605","1434","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197606","1335","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197607","1372","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197608","1317","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197609","1302","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197610","1621","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197611","1875","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197612","2232","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197613","19946.496","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197701","2407","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197702","1816","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197703","1715","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197704","1439","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197705","1379","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197706","1333","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197707","1325","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197708","1364","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197709","1427","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197710","1518","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197711","1690","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197712","2108","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197713","19520.581","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197801","2382","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197802","2139","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197803","1918","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197804","1539","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197805","1380","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197806","1249","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197807","1333","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197808","1285","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197809","1235","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197810","1440","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197811","1658","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197812","2069","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197813","19627.478","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197901","2426","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197902","2204","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197903","1881","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197904","1594","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197905","1429","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197906","1309","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197907","1330","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197908","1342","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197909","1329","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197910","1557","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197911","1768","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197912","2072","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","197913","20240.761","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198001","2237.743","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198002","2146.771","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198003","2053.945","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198004","1534.606","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198005","1356.886","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198006","1254.894","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198007","1295.339","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198008","1282.343","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198009","1299.286","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198010","1522.266","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198011","1760.559","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198012","2128.957","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198013","19877.293","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198101","2278.606","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198102","1895.003","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198103","1899.431","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198104","1488.053","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198105","1426.31","11","Natural Gas Consumption","Billion Cubic Feet"
"NGTCPUS","198106","1308.775","11","Natural Gas Consumption","Billion Cubic Feet"
